,CMP_SPEED,POWER,FUEL_FLOW,CO2
21/06/2021 09:00,8123.422996,9895.305666,0.651180362,1.773295919
21/06/2021 10:00,8123.589249,9852.914436,0.649802964,1.769544984
21/06/2021 11:00,8139.454673,9900.236346,0.651226047,1.773420328
21/06/2021 12:00,8140.354472,9875.233643,0.650164204,1.770528714
21/06/2021 13:00,8147.284242,9886.032831,0.650394259,1.771155201
21/06/2021 14:00,8161.019888,9917.590754,0.651155682,1.77322871
21/06/2021 15:00,8184.478694,9982.085371,0.653674918,1.7800891
21/06/2021 16:00,8208.879563,10005.65052,0.654262157,1.781688272
21/06/2021 17:00,8239.331239,10121.23367,0.658570053,1.793419543
21/06/2021 18:00,8235.855059,10079.92766,0.657224252,1.789754655
21/06/2021 19:00,8256.486149,10142.07474,0.659397257,1.795672187
21/06/2021 20:00,8285.019878,10211.55689,0.661566834,1.801580385
21/06/2021 21:00,8300.099682,10235.10515,0.66254536,1.804245108
21/06/2021 22:00,8311.000009,10293.33997,0.66438859,1.809264598
21/06/2021 23:00,8305.538239,10267.15596,0.66413659,1.80857835
22/06/2021 00:00,8300.519256,10232.92984,0.661815663,1.802257997
22/06/2021 01:00,8308.189781,10271.48118,0.663318955,1.806351763
22/06/2021 02:00,8314.530048,10282.71465,0.664045619,1.808330617
22/06/2021 03:00,8309.532133,10297.13435,0.66425309,1.808895604
22/06/2021 04:00,8304.817019,10264.42696,0.662499832,1.804121128
22/06/2021 05:00,8311.852519,10259.606,0.662113499,1.803069064
22/06/2021 06:00,8309.510224,10232.37758,0.661298367,1.800849293
22/06/2021 07:00,8293.513888,10241.30643,0.661864377,1.802390654
22/06/2021 08:00,8310.821548,10254.66361,0.662168211,1.803218055
22/06/2021 09:00,8270.260746,10194.84795,0.660780684,1.799439538
22/06/2021 10:00,8259.852096,10153.90088,0.659070034,1.794781091
22/06/2021 11:00,8239.597097,10106.56525,0.656804634,1.788611949
22/06/2021 12:00,8253.024498,10138.39662,0.657582999,1.790731594
22/06/2021 13:00,8223.430664,10075.72886,0.655661652,1.785499379
22/06/2021 14:00,8235.232555,10143.16335,0.658609544,1.793527086
22/06/2021 15:00,8244.219675,10159.51964,0.659146902,1.79499042
22/06/2021 16:00,8260.171927,10175.04697,0.659807198,1.796788541
22/06/2021 17:00,8232.339413,10136.8679,0.658317961,1.792733045
22/06/2021 18:00,8253.285212,10179.23179,0.659010483,1.794618923
22/06/2021 19:00,8252.796687,10207.9882,0.660690581,1.799194171
22/06/2021 20:00,8234.153183,10143.74506,0.657565161,1.790683018
22/06/2021 21:00,8248.25917,10196.16798,0.659685668,1.79645759
22/06/2021 22:00,8249.305368,10170.19351,0.657617881,1.790826587
22/06/2021 23:00,8260.567618,10193.71472,0.658888199,1.79428592
23/06/2021 00:00,8266.906074,10225.65493,0.660673037,1.799146394
23/06/2021 01:00,8274.318649,10266.62079,0.662480377,1.804068148
23/06/2021 02:00,8296.807526,10319.87684,0.663267726,1.806212258
23/06/2021 03:00,8323.879893,10347.36754,0.663651329,1.807256887
23/06/2021 04:00,8360.625327,10454.17004,0.666741686,1.815672553
23/06/2021 05:00,8355.262428,10465.94323,0.668094322,1.819356055
23/06/2021 06:00,8363.946314,10466.75517,0.667519021,1.817789393
23/06/2021 07:00,8350.235665,10445.06874,0.666193936,1.814180918
23/06/2021 08:00,8337.181592,10431.0643,0.666223533,1.814261519
23/06/2021 09:00,8370.229454,10533.11683,0.669900126,1.824273626
23/06/2021 10:00,8367.331097,10495.85102,0.668503918,1.820471469
23/06/2021 11:00,8363.772688,10476.08011,0.667400739,1.817467289
23/06/2021 12:00,8379.011272,10516.85196,0.668509633,1.82048703
23/06/2021 13:00,8362.95778,10504.09385,0.667295388,1.817180396
23/06/2021 14:00,8370.455019,10498.38151,0.667471023,1.817658685
23/06/2021 15:00,8377.550947,10535.19143,0.668559866,1.820623826
23/06/2021 16:00,8373.638945,10532.51711,0.669100481,1.82209603
23/06/2021 17:00,8381.577657,10562.73515,0.670048347,1.82467726
23/06/2021 18:00,8362.240286,10535.05854,0.669221926,1.822426748
23/06/2021 19:00,8344.987492,10499.19799,0.66774321,1.818399907
23/06/2021 20:00,8350.285838,10500.10739,0.667954145,1.818974325
23/06/2021 21:00,8368.631073,10530.2155,0.667533012,1.817827494
23/06/2021 22:00,8353.172674,10530.97067,0.668176153,1.819578899
23/06/2021 23:00,8347.167993,10490.05547,0.666553995,1.815161432
24/06/2021 00:00,8349.605659,10515.4641,0.667828979,1.818633472
24/06/2021 01:00,8206.990339,10241.0877,0.659573362,1.796151756
24/06/2021 02:00,8185.052383,10172.30949,0.657603174,1.790786536
24/06/2021 03:00,8197.871093,10221.05208,0.658375969,1.792891013
24/06/2021 04:00,8188.868861,10189.21012,0.657436776,1.790333401
24/06/2021 05:00,8200.443452,10197.65829,0.656974337,1.789074084
24/06/2021 06:00,8224.823852,10265.18123,0.659660835,1.796389963
24/06/2021 07:00,8236.2391,10260.8721,0.658987847,1.794557281
24/06/2021 08:00,8251.384345,10297.20996,0.659696252,1.79648641
24/06/2021 09:00,8224.088623,10293.27323,0.660240966,1.797969776
24/06/2021 10:00,8210.357931,10227.75307,0.658050692,1.792005219
24/06/2021 11:00,8207.530854,10249.64403,0.658305918,1.792700249
24/06/2021 12:00,8220.23852,10246.56167,0.658652495,1.793644049
24/06/2021 13:00,8188.986039,10196.50789,0.65650934,1.787807804
24/06/2021 14:00,8189.420962,10222.96365,0.657982393,1.791819225
24/06/2021 15:00,8165.756098,10149.33875,0.655376474,1.78472278
24/06/2021 16:00,8183.181797,10201.81164,0.657025449,1.789213273
24/06/2021 17:00,8181.459639,10202.76653,0.657609422,1.790803551
24/06/2021 18:00,8197.241657,10233.90962,0.658401388,1.792960235
24/06/2021 19:00,8184.469073,10218.31088,0.657495374,1.790492976
24/06/2021 20:00,8190.84095,10175.16485,0.655377793,1.784726374
24/06/2021 21:00,8192.241167,10184.25913,0.656045311,1.786544159
24/06/2021 22:00,8186.537415,10188.03266,0.656481277,1.787731384
24/06/2021 23:00,8170.09543,10187.80053,0.656801204,1.788602609
25/06/2021 00:00,8173.650628,10185.25808,0.65636734,1.78742111
25/06/2021 01:00,8186.215316,10218.41781,0.657830369,1.791405234
25/06/2021 02:00,8176.956435,10180.47833,0.655593083,1.785312652
25/06/2021 03:00,8189.545533,10173.30655,0.655441964,1.784901124
25/06/2021 04:00,8162.689451,10114.23917,0.653276761,1.779004838
25/06/2021 05:00,8143.730011,10064.88452,0.652138011,1.775903791
25/06/2021 06:00,8136.767682,10069.34035,0.652528154,1.776966228
25/06/2021 07:00,8120.103521,10054.22697,0.652803384,1.777715736
25/06/2021 08:00,8107.171053,10017.79003,0.65128018,1.773567743
25/06/2021 09:00,8076.598319,9921.226696,0.647317022,1.762775263
25/06/2021 10:00,8075.878641,9916.06383,0.647371937,1.762924808
25/06/2021 11:00,8096.651973,9975.487441,0.649814965,1.769577667
25/06/2021 12:00,8091.119411,9971.955281,0.649262772,1.768073933
25/06/2021 13:00,8117.162094,10030.77737,0.651356637,1.773775952
25/06/2021 14:00,8110.976268,9973.176325,0.649379592,1.768392058
25/06/2021 15:00,8104.159394,9990.145522,0.650011786,1.770113651
25/06/2021 16:00,8108.735385,9983.308986,0.649437113,1.768548698
25/06/2021 17:00,8125.897441,9993.323689,0.650373385,1.771098357
25/06/2021 18:00,8122.564575,10029.95905,0.652101615,1.775804676
25/06/2021 19:00,8139.809396,10067.86547,0.653978787,1.780916596
25/06/2021 20:00,8182.211357,10127.38681,0.654277276,1.781729442
25/06/2021 21:00,8215.311686,10203.43502,0.65792572,1.791664895
25/06/2021 22:00,8231.054552,10236.18244,0.658663793,1.793674815
25/06/2021 23:00,8255.053609,10287.30489,0.660448151,1.798533983
26/06/2021 00:00,8270.149281,10320.59899,0.661315538,1.800896054
26/06/2021 01:00,8266.969701,10289.46316,0.660125873,1.797656357
26/06/2021 02:00,8261.72119,10298.78441,0.661320988,1.800910896
26/06/2021 03:00,8278.282576,10335.75922,0.663286387,1.806263076
26/06/2021 04:00,8274.42296,10341.03479,0.663241301,1.806140298
26/06/2021 05:00,8285.904316,10331.14851,0.662769334,1.804855036
26/06/2021 06:00,8277.614772,10306.01931,0.662529927,1.804203082
26/06/2021 07:00,8228.701737,10205.82742,0.659249253,1.795269143
26/06/2021 08:00,8212.470088,10177.85017,0.658331974,1.792771205
26/06/2021 09:00,8243.58227,10226.94713,0.660831262,1.799577274
26/06/2021 10:00,8231.029759,10199.74486,0.658935716,1.794415317
26/06/2021 11:00,8229.542737,10174.9717,0.658126768,1.79221239
26/06/2021 12:00,8244.706521,10196.57244,0.658240045,1.792520865
26/06/2021 13:00,8228.368472,10160.18386,0.657321271,1.790018857
26/06/2021 14:00,8236.187698,10168.5457,0.658932928,1.794407726
26/06/2021 15:00,8216.836643,10135.27809,0.657118394,1.789466382
26/06/2021 16:00,8231.532319,10164.65527,0.65944198,1.795793978
26/06/2021 17:00,8242.067012,10155.23316,0.658066494,1.792048249
26/06/2021 18:00,8226.655895,10145.7981,0.657687976,1.791017468
26/06/2021 19:00,8243.855653,10182.31039,0.660391536,1.798379811
26/06/2021 20:00,8279.201021,10269.07071,0.662887072,1.805175661
26/06/2021 21:00,8276.948562,10243.32807,0.661739379,1.80205026
26/06/2021 22:00,8274.077771,10233.52476,0.660761728,1.799387918
26/06/2021 23:00,8265.279864,10205.16746,0.659860874,1.796934709
27/06/2021 00:00,8260.795284,10209.3435,0.661052594,1.800180004
27/06/2021 01:00,8257.899799,10177.63847,0.660085259,1.797545755
27/06/2021 02:00,8262.52454,10188.65031,0.66047003,1.798593566
27/06/2021 03:00,8236.014625,10130.07212,0.658617868,1.793549752
27/06/2021 04:00,8255.232165,10148.96959,0.658188928,1.792381663
27/06/2021 05:00,8249.715796,10139.88061,0.658816464,1.794090569
27/06/2021 06:00,8235.911391,10147.54309,0.659255848,1.795287101
27/06/2021 07:00,8226.695862,10090.27094,0.657284498,1.789918717
27/06/2021 08:00,8218.631636,10095.10952,0.657693103,1.791031432
27/06/2021 09:00,8217.988756,10093.04581,0.657478808,1.790447862
27/06/2021 10:00,8230.062981,10105.90974,0.6584799,1.793174039
27/06/2021 11:00,8234.681084,10137.6158,0.659639863,1.796332852
27/06/2021 12:00,8221.922232,10098.01876,0.658652364,1.793643693
27/06/2021 13:00,8227.900875,10110.68137,0.658481505,1.793178408
27/06/2021 14:00,8185.488418,10006.08668,0.655152679,1.784113343
27/06/2021 15:00,8186.666722,10003.62734,0.655351286,1.784654188
27/06/2021 16:00,8208.071737,10028.08894,0.655767513,1.78578766
27/06/2021 17:00,8177.412187,9986.179311,0.655316426,1.784559258
27/06/2021 18:00,8156.002339,9930.224752,0.653011829,1.778283375
27/06/2021 19:00,8144.913504,9886.449739,0.651066606,1.772986139
27/06/2021 20:00,8128.12878,9854.032039,0.650092996,1.7703348
27/06/2021 21:00,8110.469303,9804.116516,0.647737297,1.763919757
27/06/2021 22:00,8091.462277,9769.886684,0.646763278,1.761267305
27/06/2021 23:00,8083.334099,9753.968329,0.646854864,1.761516711
28/06/2021 00:00,8129.933572,9864.111566,0.650841224,1.772372378
28/06/2021 01:00,8120.712369,9825.375668,0.648548643,1.766129216
28/06/2021 02:00,8131.937143,9869.165665,0.650761591,1.772155522
28/06/2021 03:00,8130.821506,9857.808865,0.650453594,1.771316782
28/06/2021 04:00,8136.794865,9904.029747,0.652196701,1.776063616
28/06/2021 05:00,8110.258383,9815.254631,0.648727828,1.766617173
28/06/2021 06:00,8086.804264,9760.051437,0.646660507,1.76098744
28/06/2021 07:00,8094.415155,9816.22117,0.649184107,1.767859711
28/06/2021 08:00,8103.247483,9808.700244,0.648571667,1.766191916
28/06/2021 09:00,8088.672683,9773.342641,0.646474317,1.760480406
28/06/2021 10:00,8080.164508,9781.61893,0.647740906,1.763929583
28/06/2021 11:00,8081.464235,9771.477581,0.647531782,1.763360098
28/06/2021 12:00,8096.435141,9803.174837,0.648262729,1.765350613
28/06/2021 13:00,7889.668688,9352.775927,0.633336722,1.724704076
28/06/2021 14:00,7897.370803,9385.550825,0.635592083,1.730845879
28/06/2021 15:00,7894.953744,9388.897003,0.635593094,1.730848632
28/06/2021 16:00,7900.639195,9380.193559,0.633576677,1.725357521
28/06/2021 17:00,7954.301349,9529.154368,0.639206599,1.740688939
28/06/2021 18:00,7960.935008,9547.693471,0.63982453,1.742371691
28/06/2021 19:00,7974.178857,9568.378268,0.64077774,1.744967474
28/06/2021 20:00,8004.992017,9610.353118,0.64174633,1.747605142
28/06/2021 21:00,7997.09434,9604.024683,0.641260865,1.74628312
28/06/2021 22:00,8016.471809,9672.098079,0.643430815,1.752192335
28/06/2021 23:00,7997.837488,9627.366486,0.641904898,1.748036952
29/06/2021 00:00,8016.419941,9693.465913,0.645090428,1.756711797
29/06/2021 01:00,8039.40402,9719.085341,0.645162196,1.756907235
29/06/2021 02:00,8017.492914,9699.329146,0.645114482,1.756777299
29/06/2021 03:00,8040.609097,9744.08963,0.646274695,1.759936796
29/06/2021 04:00,8052.087166,9794.871555,0.647972481,1.764560211
29/06/2021 05:00,8005.83037,9641.918022,0.641699782,1.74747838
29/06/2021 06:00,8027.871311,9709.399206,0.643813592,1.753234712
29/06/2021 07:00,8027.99818,9717.748771,0.644512593,1.755138235
29/06/2021 08:00,8031.397549,9732.494901,0.644621373,1.755434465
29/06/2021 09:00,8035.043278,9768.268111,0.646012634,1.75922315
29/06/2021 10:00,8020.783998,9724.277451,0.644696058,1.755637846
29/06/2021 11:00,8018.146177,9723.882017,0.64342266,1.752170126
29/06/2021 12:00,7989.554077,9669.115114,0.642497933,1.749651907
29/06/2021 13:00,8001.650617,9701.67085,0.643881077,1.753418489
29/06/2021 14:00,7985.675198,9673.931812,0.642729529,1.750282589
29/06/2021 15:00,7994.117238,9703.114503,0.643197307,1.751556446
29/06/2021 16:00,8010.93486,9727.961372,0.643720759,1.75298191
29/06/2021 17:00,8008.416843,9746.150018,0.645095856,1.756726578
29/06/2021 18:00,8005.900127,9728.734091,0.644148539,1.754146843
29/06/2021 19:00,7988.340507,9695.976073,0.642600889,1.749932278
29/06/2021 20:00,7989.265599,9713.902639,0.643540219,1.752490262
29/06/2021 21:00,8005.350636,9735.945932,0.642842568,1.750590419
29/06/2021 22:00,7993.196814,9723.182074,0.643188945,1.751533672
29/06/2021 23:00,7980.544715,9724.145143,0.643436664,1.752208261
30/06/2021 00:00,7974.030831,9686.829041,0.642183021,1.748794337
30/06/2021 01:00,7934.401267,9587.647026,0.638287408,1.738185796
30/06/2021 02:00,7921.252267,9560.643544,0.63749363,1.736024177
30/06/2021 03:00,7913.729944,9546.107901,0.637184651,1.735182766
30/06/2021 04:00,7901.649202,9560.116632,0.638123091,1.737738327
30/06/2021 05:00,7897.4819,9547.416484,0.63695035,1.734544717
30/06/2021 06:00,7911.234787,9553.332402,0.637276678,1.735433373
30/06/2021 07:00,7899.312501,9523.072671,0.63556017,1.730758975
30/06/2021 08:00,7874.811478,9491.881257,0.635150323,1.729642878
30/06/2021 09:00,7883.435221,9498.026421,0.634495296,1.727859107
30/06/2021 10:00,7863.615641,9470.081166,0.633460877,1.725042176
30/06/2021 11:00,7882.379415,9482.144932,0.634011186,1.726540777
30/06/2021 12:00,7882.952051,9519.8433,0.636007176,1.731976262
30/06/2021 13:00,7878.833451,9513.837571,0.636311435,1.732804821
30/06/2021 14:00,7876.164451,9529.51853,0.636165413,1.732407174
30/06/2021 15:00,7874.375444,9480.739047,0.63419133,1.727031348
30/06/2021 16:00,7901.686901,9547.781619,0.636494964,1.733304608
30/06/2021 17:00,7893.528967,9551.303808,0.636824931,1.734203174
30/06/2021 18:00,7892.670674,9545.640936,0.636478924,1.733260928
30/06/2021 19:00,7899.030666,9581.761051,0.638100545,1.737676929
30/06/2021 20:00,7928.297442,9619.933798,0.638422726,1.738554295
30/06/2021 21:00,7916.148148,9581.836117,0.637638896,1.736419767
30/06/2021 22:00,7934.555358,9640.478973,0.639892253,1.742556114
30/06/2021 23:00,7955.484027,9671.679086,0.639757013,1.742187828
01/07/2021 00:00,7917.452545,9631.364449,0.639736796,1.742132773
01/07/2021 01:00,7943.1453,9667.797281,0.640860731,1.745193475
01/07/2021 02:00,7947.039397,9658.507,0.640417333,1.743986013
01/07/2021 03:00,7957.645185,9701.421501,0.642128088,1.748644745
01/07/2021 04:00,7955.605164,9693.25235,0.641901403,1.748027436
01/07/2021 05:00,7960.101765,9712.305008,0.642928895,1.750825504
01/07/2021 06:00,7976.222628,9737.393695,0.642733124,1.75029238
01/07/2021 07:00,7978.771424,9762.771672,0.644465171,1.755009095
01/07/2021 08:00,7974.591479,9732.341841,0.643852336,1.75334022
01/07/2021 09:00,7989.922246,9773.90132,0.645196043,1.756999407
01/07/2021 10:00,7969.182896,9727.259788,0.643739077,1.753031793
01/07/2021 11:00,7968.035953,9735.968275,0.643919589,1.753523365
01/07/2021 12:00,7957.256812,9687.05415,0.641926311,1.748095266
01/07/2021 13:00,7929.46511,9607.41086,0.638711799,1.739341499
01/07/2021 14:00,7921.013129,9604.977579,0.639862714,1.742475672
01/07/2021 15:00,7922.063635,9587.434453,0.637992234,1.737381978
01/07/2021 16:00,7912.614126,9551.867358,0.637495085,1.73602814
01/07/2021 17:00,7921.521004,9578.501908,0.639006893,1.740145098
01/07/2021 18:00,7899.523027,9542.356368,0.637531003,1.736125953
01/07/2021 19:00,7900.503876,9526.456857,0.636720849,1.733919739
01/07/2021 20:00,7927.007198,9566.79976,0.637610949,1.736343661
01/07/2021 21:00,7927.254076,9558.402067,0.638119264,1.737727906
01/07/2021 22:00,7909.171934,9524.364003,0.636970613,1.734599897
01/07/2021 23:00,7907.302959,9534.483983,0.63703988,1.734788526
02/07/2021 00:00,7929.32713,9578.074929,0.638567593,1.738948797
02/07/2021 01:00,7915.386207,9519.716553,0.637313868,1.735534649
02/07/2021 02:00,7889.98777,9478.280035,0.635333836,1.73014262
02/07/2021 03:00,7875.631733,9427.237911,0.634221365,1.727113138
02/07/2021 04:00,7880.52612,9469.444373,0.635876041,1.731619156
02/07/2021 05:00,7850.051762,9361.302631,0.63227886,1.721823303
02/07/2021 06:00,7856.923849,9400.378469,0.634358987,1.727487911
02/07/2021 07:00,7858.304582,9374.087176,0.632571675,1.722620697
02/07/2021 08:00,7865.782909,9391.37877,0.634109512,1.726808541
02/07/2021 09:00,7869.522655,9401.081443,0.633963566,1.726411098
02/07/2021 10:00,7912.666914,9478.744916,0.636288008,1.732741025
02/07/2021 11:00,7913.908829,9478.434325,0.636670711,1.733783202
02/07/2021 12:00,7931.488238,9517.504939,0.637959798,1.737293648
02/07/2021 13:00,7929.362874,9505.910006,0.637452885,1.735913222
02/07/2021 14:00,7931.056821,9506.968771,0.638138562,1.737780458
02/07/2021 15:00,7942.379168,9549.521142,0.639278163,1.740883823
02/07/2021 16:00,7947.225641,9516.583752,0.638135607,1.737772412
02/07/2021 17:00,7979.201204,9600.75923,0.640241848,1.743508133
02/07/2021 18:00,7970.687206,9564.221514,0.639469229,1.741404134
02/07/2021 19:00,7962.977102,9581.218541,0.641203127,1.746125888
02/07/2021 20:00,7993.408463,9654.636363,0.643948691,1.753602616
02/07/2021 21:00,7984.845213,9592.900074,0.640390037,1.743911681
02/07/2021 22:00,7982.603612,9601.238801,0.641670476,1.747398574
02/07/2021 23:00,7986.029944,9584.059001,0.641464212,1.746836876
03/07/2021 00:00,7987.766058,9616.98516,0.642308552,1.749136186
03/07/2021 01:00,8125.51986,9908.59888,0.651466435,1.774074955
03/07/2021 02:00,8113.962116,9867.12231,0.650299778,1.770897909
03/07/2021 03:00,8086.816295,9796.925819,0.648755401,1.76669226
03/07/2021 04:00,8064.376237,9751.347248,0.646526324,1.760622033
03/07/2021 05:00,8049.745251,9724.572954,0.646304533,1.76001805
03/07/2021 06:00,8056.63679,9755.457477,0.647837543,1.764192746
03/07/2021 07:00,8043.092482,9731.190725,0.647259737,1.762619263
03/07/2021 08:00,8041.57999,9676.987642,0.645037785,1.75656844
03/07/2021 09:00,8046.722936,9687.087535,0.645447501,1.757684177
03/07/2021 10:00,8058.341301,9752.237519,0.648012784,1.764669963
03/07/2021 11:00,8034.915746,9659.302834,0.644286517,1.754522584
03/07/2021 12:00,8027.103246,9654.387355,0.644064747,1.753918658
03/07/2021 13:00,8059.852769,9730.56599,0.647098126,1.762179164
03/07/2021 14:00,8025.272446,9649.12833,0.644201985,1.754292387
03/07/2021 15:00,8019.14045,9638.224469,0.644095783,1.754003177
03/07/2021 16:00,8039.422406,9651.241208,0.643746359,1.753051624
03/07/2021 17:00,8062.522413,9759.47576,0.648347042,1.765580215
03/07/2021 18:00,8038.607664,9669.232514,0.644064878,1.753919017
03/07/2021 19:00,8033.298837,9655.138006,0.644227088,1.754360747
03/07/2021 20:00,8052.142125,9716.204905,0.646545807,1.760675089
03/07/2021 21:00,0,,,
03/07/2021 22:00,0,,,
03/07/2021 23:00,0,,,
04/07/2021 00:00,0,,,
04/07/2021 01:00,0,,,
04/07/2021 02:00,0,,,
04/07/2021 03:00,0,,,
04/07/2021 04:00,0,,,
04/07/2021 05:00,0,,,
04/07/2021 06:00,0,,,
04/07/2021 07:00,0,,,
04/07/2021 08:00,0,,,
04/07/2021 09:00,0,,,
04/07/2021 10:00,0,,,
04/07/2021 11:00,0,,,
04/07/2021 12:00,0,,,
04/07/2021 13:00,0,,,
04/07/2021 14:00,0,,,
04/07/2021 15:00,0,,,
04/07/2021 16:00,0,,,
04/07/2021 17:00,0,,,
04/07/2021 18:00,0,,,
04/07/2021 19:00,0,,,
04/07/2021 20:00,0,,,
04/07/2021 21:00,0,,,
04/07/2021 22:00,0,,,
04/07/2021 23:00,0,,,
05/07/2021 00:00,0,,,
05/07/2021 01:00,0,,,
05/07/2021 02:00,0,,,
05/07/2021 03:00,0,,,
05/07/2021 04:00,0,,,
05/07/2021 05:00,0,,,
05/07/2021 06:00,0,,,
05/07/2021 07:00,0,,,
05/07/2021 08:00,0,,,
05/07/2021 09:00,0,,,
05/07/2021 10:00,0,,,
05/07/2021 11:00,0,,,
05/07/2021 12:00,0,,,
05/07/2021 13:00,0,,,
05/07/2021 14:00,0,,,
05/07/2021 15:00,0,,,
05/07/2021 16:00,0,,,
05/07/2021 17:00,0,,,
05/07/2021 18:00,0,,,
05/07/2021 19:00,0,,,
05/07/2021 20:00,0,,,
05/07/2021 21:00,0,,,
05/07/2021 22:00,0,,,
05/07/2021 23:00,0,,,
06/07/2021 00:00,0,,,
06/07/2021 01:00,0,,,
06/07/2021 02:00,0,,,
06/07/2021 03:00,0,,,
06/07/2021 04:00,0,,,
06/07/2021 05:00,0,,,
06/07/2021 06:00,0,,,
06/07/2021 07:00,0,,,
06/07/2021 08:00,0,,,
06/07/2021 09:00,0,,,
06/07/2021 10:00,0,,,
06/07/2021 11:00,0,,,
06/07/2021 12:00,0,,,
06/07/2021 13:00,0,,,
06/07/2021 14:00,0,,,
06/07/2021 15:00,0,,,
06/07/2021 16:00,0,,,
06/07/2021 17:00,0,,,
06/07/2021 18:00,0,,,
06/07/2021 19:00,0,,,
06/07/2021 20:00,0,,,
06/07/2021 21:00,0,,,
06/07/2021 22:00,0,,,
06/07/2021 23:00,0,,,
07/07/2021 00:00,0,,,
07/07/2021 01:00,0,,,
07/07/2021 02:00,7468.551036,8621.665978,0.605218919,1.648133608
07/07/2021 03:00,7462.969829,8607.78496,0.604950169,1.647401747
07/07/2021 04:00,7454.357826,8582.572492,0.604292114,1.64560973
07/07/2021 05:00,7211.408347,8095.858083,0.588453391,1.602477682
07/07/2021 06:00,7200.373974,8028.160056,0.585236751,1.59371812
07/07/2021 07:00,7174.498507,7980.572916,0.583448225,1.588847601
07/07/2021 08:00,7189.607624,8040.996921,0.586614963,1.597471271
07/07/2021 09:00,7187.828077,8033.328173,0.586291183,1.596589552
07/07/2021 10:00,7190.100344,8022.579944,0.585827452,1.595326718
07/07/2021 11:00,7171.61506,7984.078994,0.584565256,1.591889504
07/07/2021 12:00,7169.50326,7969.336728,0.583407195,1.588735869
07/07/2021 13:00,7165.302678,7984.729632,0.584337811,1.591270123
07/07/2021 14:00,7160.868584,7957.994167,0.583257789,1.588329005
07/07/2021 15:00,7156.826411,7970.153006,0.584570194,1.591902951
07/07/2021 16:00,7159.019661,7932.184779,0.582286004,1.585682637
07/07/2021 17:00,7177.418297,7996.03439,0.585590159,1.594680521
07/07/2021 18:00,7178.725219,7995.133538,0.585216451,1.593662838
07/07/2021 19:00,7174.038361,7975.966215,0.584424363,1.591505823
07/07/2021 20:00,7165.745252,7970.133316,0.5849353,1.592897209
07/07/2021 21:00,7197.334138,8001.930339,0.585826576,1.595324332
07/07/2021 22:00,7194.653232,7996.883019,0.585569571,1.594624456
07/07/2021 23:00,7189.266862,8005.931445,0.586858431,1.598134283
08/07/2021 00:00,7177.380843,7947.687159,0.584183269,1.590849275
08/07/2021 01:00,7146.099875,7879.653222,0.581688171,1.584054617
08/07/2021 02:00,7152.101182,7929.326151,0.584096349,1.590612574
08/07/2021 03:00,7165.592803,7916.96291,0.583590601,1.589235321
08/07/2021 04:00,7146.228194,7875.881053,0.582387574,1.585959235
08/07/2021 05:00,7136.85668,7875.67984,0.582407306,1.586012969
08/07/2021 06:00,7115.520372,7821.047752,0.580143725,1.579848778
08/07/2021 07:00,7091.443104,7775.583197,0.579112255,1.577039877
08/07/2021 08:00,7093.960483,7753.468606,0.577511509,1.572680722
08/07/2021 09:00,7092.636062,7760.793582,0.577967193,1.573921642
08/07/2021 10:00,7110.335485,7792.85726,0.579632725,1.578457222
08/07/2021 11:00,7123.418954,7816.565845,0.581025144,1.582249061
08/07/2021 12:00,7150.230591,7890.573308,0.583734156,1.58962625
08/07/2021 13:00,7153.330346,7863.347126,0.582463961,1.586167252
08/07/2021 14:00,7190.526393,7965.262344,0.586444444,1.597006912
08/07/2021 15:00,7178.628808,7893.684308,0.583574186,1.589190618
08/07/2021 16:00,7160.546317,7878.931087,0.583621127,1.58931845
08/07/2021 17:00,7154.250475,7846.919124,0.581552018,1.583683845
08/07/2021 18:00,7164.182261,7858.387613,0.58238143,1.585942502
08/07/2021 19:00,7150.809441,7861.143648,0.583705645,1.589548609
08/07/2021 20:00,7158.014663,7853.07793,0.582181186,1.585397199
08/07/2021 21:00,7163.970204,7865.880983,0.582680036,1.586755668
08/07/2021 22:00,7182.170814,7916.642246,0.585371355,1.594084674
08/07/2021 23:00,7187.293689,7915.598988,0.585790484,1.595226047
09/07/2021 00:00,7190.093111,7938.462853,0.586658151,1.59758888
09/07/2021 01:00,7207.606111,7957.00514,0.5870125,1.598553844
09/07/2021 02:00,7190.974792,7894.263137,0.584578112,1.591924513
09/07/2021 03:00,7201.877106,7909.221648,0.585305375,1.593904997
09/07/2021 04:00,7167.517263,7851.611487,0.582584385,1.58649519
09/07/2021 05:00,7174.65676,7854.492637,0.583639602,1.589368759
09/07/2021 06:00,7171.150026,7867.426022,0.584162017,1.590791402
09/07/2021 07:00,7163.944815,7842.176687,0.583519396,1.589041414
09/07/2021 08:00,7160.908387,7820.425683,0.581953393,1.584776871
09/07/2021 09:00,7140.563207,7796.949577,0.582006702,1.584922044
09/07/2021 10:00,7141.842678,7760.048427,0.57989056,1.57915936
09/07/2021 11:00,7173.137464,7841.569578,0.583043277,1.587744845
09/07/2021 12:00,7191.934191,7872.212575,0.584395918,1.591428361
09/07/2021 13:00,7185.06926,7871.139817,0.584762357,1.592426249
09/07/2021 14:00,7171.417273,7834.347486,0.583449478,1.588851014
09/07/2021 15:00,7171.714867,7818.10822,0.582380589,1.585940213
09/07/2021 16:00,7191.127703,7861.486456,0.584024676,1.590417394
09/07/2021 17:00,7222.764485,7954.367332,0.587681406,1.600375409
